model,prompt_len,out_len,batch,rep,status,prompt_tokens_total,output_tokens_total,ttft_ms,prefill_ms,prefill_tok_s,itl_p50_ms,itl_p95_ms,itl_p99_ms,tpot_ms,decode_tok_s,e2e_ms,prefill_tflops,decode_bytes_per_step_mb,kv_share_of_step_bytes,decode_est_gbps,decode_pct_peak_bw,energy_j_per_out_token,avg_power_w,decode_gpu_util_pct,decode_sm_clock_mhz,peak_mem_gb
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,32,32,2.0,ok,16384.0,1024.0,232.6950319984462,232.6950319984462,70409.75417175818,23.134835999371717,23.39842949913873,24.24222439949517,23.191372903261986,1379.8234426862687,951.6275919995678,154.90827258895968,2580.729856,0.1474904810804033,111.2797360796612,7.1562531240939675,0.170078125,181.1052900774607,51.1,1393.0,3.695891456
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,1,0.0,ok,512.0,128.0,26.722376998804975,26.722376998804975,19159.972184469094,21.957169999950565,22.20816399967589,22.8247294396715,21.994142535424015,45.46665087713189,2819.9784789976547,42.153792878020354,2213.072896,0.005863398364985395,100.6210127280752,6.470804677046637,1.901890625,86.21610689202821,28.7,1320.0,2.257912832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,1,1.0,ok,512.0,128.0,26.377245998446597,26.377245998446597,19410.669333339523,21.93134899789584,22.245188101078384,22.334047600379563,21.924849409450992,45.61034747946487,2810.8331209987227,42.705350864997,2213.072896,0.005863398364985395,100.93902378394561,6.491255548806792,1.5281328125,69.49372037804788,31.0,1095.0,2.257912832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,1,2.0,ok,512.0,128.0,26.870788002270274,26.870788002270274,19054.149061677756,21.95306900102878,22.30876279900258,22.445716580477892,21.93886844881175,45.581202254492844,2813.1070810013625,41.92097176758746,2213.072896,0.005863398364985395,100.8745232765122,6.487107606206573,1.531984375,69.59842099729177,31.1,1095.0,2.257912832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,2,0.0,ok,1024.0,256.0,28.494938000221737,28.494938000221737,35936.207335914594,23.69966799960821,23.956853200070327,24.09861325962993,23.72221515749308,84.30915859762214,3041.216263001843,79.0631336139236,2226.049024,0.011658438659794768,93.83816010524899,6.034608366897041,0.83084765625,69.85085089153594,31.3,1095.0,2.303538176
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,2,1.0,ok,1024.0,256.0,29.779377997328993,29.779377997328993,34386.2118306113,23.799840000719996,24.075451501630596,24.220402798455325,23.807302409445906,84.00783783073507,3053.306783996959,75.65299351229127,2226.049024,0.011658438659794768,93.50278270572903,6.013040688471321,0.803640625,67.2737972195558,31.4,1095.0,2.303538176
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,2,2.0,ok,1024.0,256.0,28.435549000278115,28.435549000278115,36011.26181843666,23.685861997364555,24.5418004993553,25.646248959747027,23.770532740160178,84.13778613472181,3047.293207000621,79.2282607383443,2226.049024,0.011658438659794768,93.64741835335911,6.022342016293191,0.82777734375,69.4445603477687,31.5,1095.0,2.303538176
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,4,0.0,ok,2048.0,512.0,40.417416999844136,40.417416999844136,50671.22423998292,23.73432199965464,24.03717590132146,24.288873200130183,23.73085826771484,168.5569040476672,3054.236416999629,111.48159668098968,2252.00128,0.023048171624485025,94.89759091704593,6.102738965726426,0.421654296875,70.59174887951455,31.7,1142.0,2.404826624
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,4,1.0,ok,2048.0,512.0,40.18551700210082,40.18551700210082,50963.63448286442,23.81729999979143,24.077492701326264,24.177194301591953,23.82162690550977,167.9146439437698,3065.5321340018418,112.12492751128336,2252.00128,0.023048171624485025,94.53599827302845,6.07948541948736,0.433751953125,72.34924674832062,31.1,1176.0,2.404826624
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,4,2.0,ok,2048.0,512.0,40.47625000021071,40.47625000021071,50597.57265036505,23.85929700176348,24.098781099746702,24.238066740872455,23.856196795257016,167.67131971326052,3070.213242997852,111.31955605671334,2252.00128,0.023048171624485025,94.39900665338797,6.070675669028165,0.44596875,74.2705291957871,31.1,1176.0,2.404826624
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,8,0.0,ok,4096.0,1024.0,79.86756999889622,79.86756999889622,51284.89573498489,23.992778002138948,24.38683260006655,25.10433677991386,24.026452637808976,332.9663400834663,3131.227055000636,112.83173335375724,2303.905792,0.04505784236511001,95.89038493241748,6.166584240026848,0.2653388671875,86.65204714944053,30.8,1284.0,2.582008832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,8,1.0,ok,4096.0,1024.0,79.81658799690194,79.81658799690194,51317.653420100905,23.878923999291146,24.294972199277254,25.041842759819698,23.881802299230884,334.98309297442097,3112.805479999224,112.90380343090816,2303.905792,0.04505784236511001,96.47118601573038,6.2039347920083845,0.2656494140625,87.26702868083886,31.0,1278.0,2.582008832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,8,2.0,ok,4096.0,1024.0,75.99842899799114,75.99842899799114,53895.850927501,23.998202002985636,24.338988700401387,24.75692428110051,23.99541729133976,333.39699422052973,3123.4164249981404,118.57608743420477,2303.905792,0.04505784236511001,96.0144082525086,6.1745600162384955,0.247564453125,81.04637559708118,31.6,1222.0,2.582008832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,16,0.0,ok,8192.0,2048.0,139.17345599838882,139.17345599838882,58861.79904948855,23.404034996929113,24.08677120147331,27.846885759208817,23.550158503944765,679.4009474424523,3130.043585999374,129.50165384744523,2407.714816,0.08623033202284369,102.23773294760187,6.574773822996905,0.14419921875,94.20260588899569,32.6,1293.0,2.95330304
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,16,1.0,ok,8192.0,2048.0,142.25635399998282,142.25635399998282,57586.1799466686,23.393701001623413,23.756816000604886,24.58061969889968,23.40698798425866,683.5565520330978,3114.9438280008326,126.695168382132,2407.714816,0.08623033202284369,102.86307736899779,6.614988898327833,0.14444677734375,94.81801072653595,34.7,1286.0,2.95330304
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,16,2.0,ok,8192.0,2048.0,131.3047040021047,131.3047040021047,62389.234736545994,23.393071001919452,25.051070398694716,26.839654280483952,23.556105314944613,679.2294305905135,3122.9300790000707,137.26235370186816,2407.714816,0.08623033202284369,102.21192271850146,6.573114001189803,0.14947265625,97.87059563779904,34.1,1304.0,2.95330304
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,32,0.0,ok,16384.0,4096.0,254.16470100026345,254.16470100026345,64462.13787957525,23.29721900241566,24.319898600879238,25.540559757937444,23.351624425195613,1370.354345262297,3219.8210030001064,141.82294120722386,2615.332864,0.15876988421463123,111.99789857780276,7.2024372075757395,0.088423583984375,112.18531082633544,38.9,1328.0,3.695891456
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,32,1.0,ok,16384.0,4096.0,246.51342400102294,246.51342400102294,66462.9119748546,23.615242000232683,24.28633509807696,26.183506122033577,23.72670177953303,1348.6914573016477,3259.804550001718,146.22483782774611,2615.332864,0.15876988421463123,110.22740911490787,7.088579364302757,0.08819677734375,110.54741722690977,38.3,1316.0,3.695891456
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,128,32,2.0,ok,16384.0,4096.0,238.62619699866627,238.62619699866627,68659.68701706114,23.685762000241084,24.880662898431183,25.729098059237,23.808560543315483,1344.0543766508538,3262.3133859997324,151.05795549812777,2615.332864,0.15876988421463123,109.84842444556287,7.064207359843271,0.08989013671875,112.54866477986944,37.7,1312.0,3.695891456
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,1,0.0,ok,512.0,256.0,27.547063000383787,27.547063000383787,18586.37343635751,22.3002290003933,22.84085360042809,25.206425999567735,22.37374363137539,44.695247093010806,5732.851689001109,40.89182012617121,2214.514688,0.006510645460211961,98.97828117126173,6.365162776286928,1.6995390625,75.83632221695035,30.0,1196.0,2.257912832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,1,1.0,ok,512.0,256.0,26.92402500179014,26.92402500179014,19016.47320435774,22.319663999951445,22.94159450029838,25.316492119236504,22.38952120784305,44.663750989445006,5736.251933001768,41.83808123566606,2214.514688,0.006510645460211961,98.90853258730048,6.36067733680389,1.52000390625,67.78894022127977,30.6,1095.0,2.257912832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,1,2.0,ok,512.0,256.0,27.013153998268535,27.013153998268535,18953.728988211362,22.117849002825096,22.952049801824614,24.37497472026735,22.20914142746159,45.02650421071662,5690.344218000973,41.70003788851173,2214.514688,0.006510645460211961,99.71185492392578,6.412337937229954,1.50676953125,67.73097243281508,30.8,1095.0,2.257912832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,2,0.0,ok,1024.0,512.0,28.518888000689913,28.518888000689913,35906.028312717805,23.577009000291582,24.056430100972648,25.69205136038363,23.64582429804346,84.58153011673554,6058.204084001773,78.99673684252694,2228.932608,0.012937062294527624,94.26326525586295,6.061946318705013,0.8123984375,68.59876537014274,31.6,1095.0,2.303538176
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,2,1.0,ok,1024.0,512.0,27.830491999338847,27.830491999338847,36794.175252968096,23.569433997181477,24.633336301485542,26.060503220796818,23.680603709805176,84.45730626250382,6066.384437999659,80.95074605528069,2228.932608,0.012937062294527624,94.1248219561687,6.053043212615351,0.796626953125,67.18491061074097,31.4,1095.0,2.303538176
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,2,2.0,ok,1024.0,512.0,28.737145999912173,28.737145999912173,35633.322808156714,23.79152499997872,24.419042899171473,25.570522559501118,23.85906559608046,83.82557950335482,6112.798873000429,78.39675834332628,2228.932608,0.012937062294527624,93.420783769762,6.007767445000772,0.795587890625,66.57502740859108,31.2,1095.0,2.303538176
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,4,0.0,ok,2048.0,1024.0,40.54960899884463,40.54960899884463,50506.03570698679,23.778096001478843,24.29189080248761,26.56500269928074,23.87617896863102,167.5309941869374,6128.975245999754,111.11816592343423,2257.768448,0.02554366460878099,94.56154818433465,6.0811285006002995,0.411408203125,68.68939376975928,32.0,1099.0,2.404826624
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,4,1.0,ok,2048.0,1024.0,40.36628999892855,40.36628999892855,50735.4032301299,23.935619999974733,25.172105198726054,27.476218700321628,24.089959031370395,166.0442840434525,6183.305842998379,111.62279666978556,2257.768448,0.02554366460878099,93.72238637101424,6.027163110676157,0.41909375,69.35754245568367,31.1,1126.0,2.404826624
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,4,2.0,ok,2048.0,1024.0,41.1731750027684,41.1731750027684,49741.12392018096,23.804875003406778,24.767668100321316,25.75384249961644,23.875341639216582,167.53686964754365,6129.385293002997,109.4352859734776,2257.768448,0.02554366460878099,94.56486454172824,6.081341771172234,0.4191640625,69.97745191065648,31.4,1126.0,2.404826624
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,8,0.0,ok,4096.0,2048.0,81.24609999867971,81.24609999867971,50414.72760005172,24.02544299911824,24.46985029782809,25.960561641550157,24.071002352937676,332.3500983756774,6219.351699997787,110.91727925247419,2315.440128,0.049814874764060435,96.19209429047389,6.185986771091568,0.23715283203125,78.0390374313167,31.6,1188.0,2.582008832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,8,1.0,ok,4096.0,2048.0,79.90744800190441,79.90744800190441,51259.30188513067,24.251750997791532,25.144447100683465,26.579377039888644,24.349647827444176,328.5468462087284,6289.06764400017,112.7754244074123,2315.440128,0.049814874764060435,95.0913189549418,6.115197360446418,0.237271484375,77.21048754464807,31.2,1186.0,2.582008832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,8,2.0,ok,4096.0,2048.0,80.03429000018514,80.03429000018514,51178.063802284305,24.172618999728,24.804841701188707,26.108061000049933,24.221625756863254,330.28336249201527,6256.548858000315,112.5966927639035,2315.440128,0.049814874764060435,95.59391889059779,6.1475188997169,0.23748974609375,77.68228473117436,31.5,1186.0,2.582008832
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,16,0.0,ok,8192.0,4096.0,132.98018000205047,132.98018000205047,61603.16522261952,23.516127999755554,24.191856200195616,25.656993299126043,23.599047678426896,677.9934604999517,6150.7373380009085,135.53292470485522,2430.783488,0.09490220792548021,103.00345679720391,6.62401651428964,0.12696044921875,84.4785375307781,34.6,1200.0,2.95330304
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,16,1.0,ok,8192.0,4096.0,142.02731899786158,142.02731899786158,57679.04412899142,23.5171900021669,24.014561198782758,25.57726826154976,23.595406796084717,678.0980780825082,6158.856051999464,126.89947856952341,2430.783488,0.09490220792548021,103.01935071546848,6.625038631219838,0.12571044921875,83.53452011672726,35.2,1190.0,2.95330304
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,16,2.0,ok,8192.0,4096.0,142.3669229989173,142.3669229989173,57541.45574995886,23.612790999322897,24.238789300216013,26.712252779616403,23.708009827447206,674.8773986704064,6187.909428997955,126.59677082149952,2430.783488,0.09490220792548021,102.53005231952606,6.593572496432544,0.12580419921875,83.20656312746546,35.1,1190.0,2.95330304
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,32,0.0,ok,16384.0,8192.0,270.0747160015453,270.0747160015453,60664.69398751957,23.31857099852641,25.112883401379804,27.00295087997802,23.50565585097773,1361.3744795242098,6264.016958000866,133.46819717365082,2661.470208,0.17335284784070748,113.22680059953719,7.281466276497568,0.0712548828125,93.04067725256105,38.5,1219.0,3.695891456
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,32,1.0,ok,16384.0,8192.0,254.36733500100672,254.36733500100672,64410.786078075456,23.074245000316296,24.189773401667477,26.261197040948904,23.204688298032053,1379.0316676097675,6171.56285099918,141.7099622747132,2661.470208,0.17335284784070748,114.6953656009986,7.375907755691228,0.072721923828125,96.38402509203908,38.5,1233.0,3.695891456
TinyLlama/TinyLlama-1.1B-Chat-v1.0,512,256,32,2.0,ok,16384.0,8192.0,257.5412469996081,257.5412469996081,63616.99413540903,23.03142500022659,23.95590380147041,26.948141859684267,23.209088317654437,1378.7702283703486,6175.85876800149,139.96354318718838,2661.470208,0.17335284784070748,114.67362145265749,7.37450941817733,0.07196484375,95.31382335345147,37.7,1230.0,3.695891456
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,32,1,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,32,2,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,32,4,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,32,8,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,32,16,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,32,32,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,128,1,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,128,2,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,128,4,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,128,8,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,128,16,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,128,32,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,256,1,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,256,2,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,256,4,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,256,8,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,256,16,,context_limit,,,,,,,,,,,,,,,,,,,,,
TinyLlama/TinyLlama-1.1B-Chat-v1.0,2048,256,32,,context_limit,,,,,,,,,,,,,,,,,,,,,
